suite,background,method,n,improved,unchanged,worsened,clipped,gained3,lost3,gained45,lost45,mean_gain,min_gain,max_gain,background_distance_violations
sweep,#181818,1.525,274625,273970,8,647,141974,23638,0,38507,17,1.9337232877535278,-0.04849026012957802,5.712779229582438,0
sweep,#181818,1.55,274625,273973,8,644,149625,24335,0,39684,17,2.0016639515984016,-0.05068898264714328,5.8747804683626335,0
sweep,#181818,1.575,274625,273969,8,648,149625,25034,0,40770,17,2.067112350074452,-0.052878174496774566,5.990727548178452,0
sweep,#181818,1.6,274625,273962,8,655,149625,25697,0,41937,16,2.1325608158095855,-0.05505789751246226,6.2511939633166484,0
sweep,#181818,1.625,274625,273964,8,653,156976,26293,0,42982,16,2.1953316049434717,-0.057228212994454575,6.337608109658579,0
sweep,#181818,1.65,274625,273958,8,659,156976,26947,0,44105,17,2.256773067398811,-0.0593891817150034,6.478780072948345,0
sweep,#181818,1.675,274625,273956,8,661,164033,27604,0,45112,17,2.3182227315112716,-0.06002039650846336,6.727963921907898,0
sweep,#181818,1.7,274625,273957,8,660,170802,28134,0,46015,17,2.376800994503426,-0.058090302411581085,6.788910756804254,0
sweep,#181818,1.725,274625,273959,8,658,170802,28708,0,46934,17,2.43444163041258,-0.06004871266333667,6.907432291971311,0
sweep,#181818,1.75,274625,273960,8,657,170802,29263,0,47876,17,2.4920822930314994,-0.0619995699042164,7.145619612384113,0
sweep,#181818,1.775,274625,273947,8,670,177289,29774,0,48794,17,2.5473378591007734,-0.06394291774472793,7.228771898674172,0
sweep,#181818,1.8,274625,273945,8,672,177289,30295,0,49740,17,2.6013142866215437,-0.06587879946028474,7.2791910136092515,0
sweep,#181818,1.825,274625,273943,8,674,177289,30779,0,50556,17,2.655290733204545,-0.06780725799442,7.506665732784539,0
sweep,#181818,1.85,274625,273946,8,671,183500,31275,0,51314,17,2.708084710205714,-0.06972833596196071,7.657275948174766,0
sweep,#181818,1.875,274625,273945,8,672,183500,31685,0,52107,18,2.7585617120152257,-0.07164207565216785,7.657275948174766,0
sweep,#181818,1.9,274625,273940,8,677,183500,32176,0,52910,18,2.8090389789013703,-0.06988638171396855,7.81358080063937,0
sweep,#181818,1.925,274625,273941,8,676,183500,32708,0,53653,18,2.8595162908387755,-0.0683540870903876,8.030624711768246,0
sweep,#181818,1.95,274625,273943,8,674,189441,33121,0,54366,20,2.9073296595873024,-0.07008185975126469,8.074508270031464,0
sweep,#181818,1.975,274625,273942,8,675,189441,33561,0,55140,20,2.9544679235755793,-0.0718037536029612,8.074508270031464,0
sweep,#181818,2.0,274625,273938,8,679,189441,33928,0,55907,20,3.001606209658316,-0.07351979859881097,8.275709505226462,0
sweep,#FAF3F6,0.0,274625,0,0,274625,0,0,144400,0,88537,-3.1438540146608656,-18.215799729145886,-6.426960192373876e-05,0
sweep,#FAF3F6,0.025,274625,0,0,274625,0,0,144400,0,88537,-3.1280217247786664,-18.191525466429326,-6.266296255219572e-05,0
sweep,#FAF3F6,0.05,274625,0,0,274625,0,0,144400,0,88537,-3.1116056898731093,-18.166043405644277,-6.105631801811562e-05,0
sweep,#FAF3F6,0.075,274625,0,0,274625,0,0,144400,0,88537,-3.094570715289791,-18.139261103586627,-5.944966832149845e-05,0
sweep,#FAF3F6,0.1,274625,0,0,274625,0,0,144400,0,88537,-3.0768785977306172,-18.1110764360955,-5.784301346212217e-05,0
sweep,#FAF3F6,0.125,274625,0,0,274625,0,0,144400,0,88537,-3.058487787249799,-18.08137629670584,-5.623635344020883e-05,0
sweep,#FAF3F6,0.15,274625,0,0,274625,0,0,144400,0,88537,-3.0393530016233368,-18.050035079583555,-5.462968825553638e-05,0
sweep,#FAF3F6,0.175,274625,0,0,274625,0,0,144400,0,88537,-3.0194247849354356,-18.01691290383993,-5.302301790810482e-05,0
sweep,#FAF3F6,0.2,274625,0,0,274625,0,0,144400,0,88537,-2.998649000565247,-17.98185352628488,-5.1416342398136194e-05,0
sweep,#FAF3F6,0.225,274625,0,0,274625,0,0,144400,0,88537,-2.9769662467023648,-17.944681876920253,-4.9809661725186416e-05,0
sweep,#FAF3F6,0.25,274625,0,0,274625,0,0,144400,0,88537,-2.954311179961369,-17.90520113514979,-4.820297588969957e-05,0
sweep,#FAF3F6,0.275,274625,0,0,274625,0,0,144400,0,88537,-2.9306117294620075,-17.86318924364778,-4.659628489100953e-05,0
sweep,#FAF3F6,0.3,274625,0,0,274625,0,0,144400,0,88537,-2.9057881797041993,-17.818394729524698,-4.4989588729782426e-05,0
sweep,#FAF3F6,0.325,274625,0,0,274625,0,0,144400,0,88537,-2.8797520954445464,-17.770531666707548,-4.3382887405574166e-05,0
sweep,#FAF3F6,0.35,274625,0,0,274625,0,0,144400,0,88537,-2.8524050552357934,-17.719273566330223,-4.17761809186068e-05,0
sweep,#FAF3F6,0.375,274625,0,0,274625,0,0,144400,0,88537,-2.8236371518639665,-17.66424591921249,-4.0169469268658275e-05,0
sweep,#FAF3F6,0.4,274625,0,0,274625,0,0,144400,0,88537,-2.7933252069814998,-17.60501703024215,-3.85627524557286e-05,0
sweep,#FAF3F6,0.425,274625,0,0,274625,0,0,144400,0,88537,-2.7613306329185376,-17.54108667011176,-3.695603047981777e-05,0
sweep,#FAF3F6,0.45,274625,0,0,274625,0,0,144400,0,88537,-2.7274968557416814,-17.47187191295917,-3.5349303340925786e-05,0
sweep,#FAF3F6,0.475,274625,0,0,274625,0,0,144400,0,88537,-2.6916461883961755,-17.396689310680767,-3.374257103905265e-05,0
sweep,#FAF3F6,0.5,274625,0,0,274625,0,0,144400,0,88537,-2.6535760087433355,-17.31473224860078,-3.213583357419836e-05,0
sweep,#FAF3F6,0.525,274625,0,0,274625,0,0,144400,0,88537,-2.613054050899901,-17.225041891126818,-3.052909094614087e-05,0
sweep,#FAF3F6,0.55,274625,0,0,274625,0,0,144400,0,88537,-2.569812554207271,-17.126469495648347,-2.8922343155102226e-05,0
sweep,#FAF3F6,0.575,274625,0,0,274625,0,0,144400,0,88537,-2.5235409244793234,-17.017626947010555,-2.731559020108243e-05,0
sweep,#FAF3F6,0.6,274625,0,0,274625,0,0,144400,0,88537,-2.4738764348203146,-16.896820980993766,-2.570883208363739e-05,0
sweep,#FAF3F6,0.625,274625,0,0,274625,0,0,144400,0,88537,-2.4203923095206172,-16.761964457018692,-2.4102068803211196e-05,0
sweep,#FAF3F6,0.65,274625,0,0,274625,0,0,144400,0,88537,-2.362582264620495,-16.61045476056331,-2.2495300359581805e-05,0
sweep,#FAF3F6,0.675,274625,0,0,274625,0,0,144400,0,88537,-2.2998401745328283,-16.439004193570277,-2.0888526752749215e-05,0
sweep,#FAF3F6,0.7,274625,0,0,274625,0,0,144400,0,88537,-2.2314329156226904,-16.243398678110267,-1.9281747982491382e-05,0
sweep,#FAF3F6,0.725,274625,0,0,274625,0,0,136272,0,88537,-2.1564634681306165,-16.018146745780363,-1.7674964049252395e-05,0
sweep,#FAF3F6,0.75,274625,0,0,274625,0,0,120849,0,88537,-2.073819796239412,-15.755955840845825,-1.606817495281021e-05,0
sweep,#FAF3F6,0.775,274625,0,0,274625,0,0,103515,0,88537,-1.9821024321125067,-15.446927968651169,-1.4461380692720738e-05,0
sweep,#FAF3F6,0.8,274625,0,0,274625,0,0,87397,0,88537,-1.8795192260102962,-15.077282005584173,-1.2854581269428067e-05,0
sweep,#FAF3F6,0.825,274625,0,0,274625,0,0,72825,0,88029,-1.7637277228343025,-14.627242361041162,-1.1247776682710153e-05,0
sweep,#FAF3F6,0.85,274625,0,0,274625,0,0,59458,0,78420,-1.6315905765153893,-14.067381984303761,-9.640966932789041e-06,0
sweep,#FAF3F6,0.875,274625,0,0,274625,0,0,47126,0,64986,-1.4787794458794323,-13.351916139042814,-8.034152019442686e-06,0
sweep,#FAF3F6,0.9,274625,0,0,274625,0,0,35694,0,50088,-1.2990988453335528,-12.405501983341903,-6.427331942449044e-06,0
sweep,#FAF3F6,0.925,274625,0,0,274625,0,0,25010,0,35945,-1.0832525214011164,-11.094794865149005,-4.820506702252203e-06,0
sweep,#FAF3F6,0.95,274625,0,0,274625,0,0,15535,0,23061,-0.8163874352313744,-9.15933100922498,-3.21367629818603e-06,0
sweep,#FAF3F6,0.975,274625,0,0,274625,0,0,7226,0,11095,-0.47257814674780263,-6.012648819221724,-1.6068407309166588e-06,0
sweep,#FAF3F6,1.0,274625,0,274625,0,0,0,0,0,0,1.0626608074755344e-16,-1.4210854715202004e-14,1.7763568394002505e-14,0
sweep,#FAF3F6,1.025,274625,273954,8,663,125748,6084,0,9051,0,0.4456550098526551,-0.0052338071279915965,5.713934836355756,0
sweep,#FAF3F6,1.05,274625,273792,8,825,159377,11167,0,16373,0,0.8084504114397827,-0.010460795522849509,8.611567597362201,0
sweep,#FAF3F6,1.075,274625,273651,8,966,181475,15869,0,22358,0,1.1341094648652699,-0.015680978501320553,10.428087232997731,0
sweep,#FAF3F6,1.1,274625,273521,8,1096,195118,19701,0,27840,0,1.4341355906508246,-0.020894369345498376,11.808726309871627,0
sweep,#FAF3F6,1.125,274625,273404,8,1213,207385,23691,0,32848,0,1.7139529627134977,-0.02610098130293359,12.75839385996482,0
sweep,#FAF3F6,1.15,274625,273294,8,1323,215306,26837,0,37470,0,1.9781445700252542,-0.031300827586749236,13.42847073912013,0
sweep,#FAF3F6,1.175,274625,273181,8,1436,221197,30307,0,41091,0,2.225465966593332,-0.03649392137575003,13.861992305496358,0
sweep,#FAF3F6,1.2,274625,273087,8,1530,227969,32843,0,45915,0,2.4641194743718793,-0.04168027581453604,14.380870260952639,0
sweep,#FAF3F6,1.225,274625,272992,8,1625,232975,35205,0,49710,0,2.686956716913401,-0.04685990401361462,14.712275154950646,0
sweep,#FAF3F6,1.25,274625,272900,8,1717,236477,38170,0,52515,0,2.9009034989682423,-0.0520328190495043,14.96388343447137,0
sweep,#FAF3F6,1.275,274625,272812,8,1805,239777,40239,0,56041,0,3.106091489092052,-0.05719903396485382,15.198154583330261,0
sweep,#FAF3F6,1.3,274625,272722,8,1895,242881,41925,0,58348,0,3.3026462951807787,-0.06235856176854515,15.416365863826329,0
sweep,#FAF3F6,1.325,274625,272633,8,1984,245795,44749,0,61492,0,3.4914357979026316,-0.06751141543580452,15.619714329005642,0
sweep,#FAF3F6,1.35,274625,272560,8,2057,248525,46302,0,63500,0,3.674015153846117,-0.07265760790831166,15.809316646686653,0
sweep,#FAF3F6,1.375,274625,272479,8,2138,251077,47823,0,66624,0,3.852473078202168,-0.07779715209430904,15.986210644721446,0
sweep,#FAF3F6,1.4,274625,272395,8,2222,251889,50383,0,68407,0,4.015736205348718,-0.08293006086870758,15.998630805900051,0
sweep,#FAF3F6,1.425,274625,272321,8,2296,253457,51779,0,69874,0,4.175583617895937,-0.08805634707319676,16.15135804672242,0
sweep,#FAF3F6,1.45,274625,272245,8,2372,255671,52920,0,72809,0,4.336048831806361,-0.09317602351634857,16.30564799196808,0
sweep,#FAF3F6,1.475,274625,272171,8,2446,256373,53929,0,74208,0,4.48299936310783,-0.09828910297372673,16.316484452497868,0
sweep,#FAF3F6,1.5,274625,272098,8,2519,257725,56460,0,75479,0,4.62789762988439,-0.10339559818799238,16.449901032712777,0
sweep,#FAF3F6,1.525,274625,272057,8,2560,259000,57361,0,79674,0,4.771774951091271,-0.10849552186900802,16.460034557822837,0
sweep,#FAF3F6,1.55,274625,272054,8,2563,260225,58380,0,80954,0,4.9031428562593895,-0.11358888669394851,16.58487338070866,0
sweep,#FAF3F6,1.575,274625,272039,8,2578,261377,59284,0,81936,0,5.039801623330912,-0.11867570530739702,16.622801302476503,0
sweep,#FAF3F6,1.6,274625,272036,8,2581,261929,60005,0,84687,0,5.161899505991886,-0.12375599032145956,16.71126123613034,0
sweep,#FAF3F6,1.625,274625,272031,8,2586,262458,62479,0,85807,0,5.288987619313814,-0.12882975431586097,16.720143805221717,0
sweep,#FAF3F6,1.65,274625,272017,8,2600,263493,63177,0,86797,0,5.4063276439601,-0.13389700983805408,16.82970507955411,0
sweep,#FAF3F6,1.675,274625,272011,8,2606,263977,64039,0,87534,0,5.521099277585229,-0.13895776940332194,16.83803142860923,0
sweep,#FAF3F6,1.7,274625,271996,8,2621,264923,64552,0,90197,0,5.64033333216842,-0.14401204549487812,16.94079384397715,0
sweep,#FAF3F6,1.725,274625,271983,8,2634,264923,65136,0,90953,0,5.741681942280148,-0.1490598505639733,16.94079384397715,0
sweep,#FAF3F6,1.75,274625,271978,8,2639,265805,67606,0,91804,0,5.852376394561071,-0.1541011970299957,16.971999556267193,0
sweep,#FAF3F6,1.775,274625,271962,8,2655,266225,68356,0,92439,0,5.95549412857483,-0.1591360972805731,17.04506891139461,0
sweep,#FAF3F6,1.8,274625,271949,8,2668,266625,68843,0,95037,0,6.051014894664371,-0.16416456367167065,17.052403137397228,0
sweep,#FAF3F6,1.825,274625,271933,8,2684,267405,69315,0,95707,0,6.1533760682941105,-0.16688087775836458,17.07435900733616,0
sweep,#FAF3F6,1.85,274625,271915,8,2702,267766,69783,0,96374,0,6.249011092277752,-0.16688087775836458,17.14302789908729,0
sweep,#FAF3F6,1.875,274625,271908,8,2709,267766,70294,0,96988,0,6.335871766073891,-0.16688087775836458,17.14302789908729,0
sweep,#FAF3F6,1.9,274625,271896,8,2721,268469,70623,0,97471,0,6.429278414096201,-0.16688087775836458,17.170543020603347,0
sweep,#FAF3F6,1.925,274625,271879,8,2738,268793,73198,0,100114,0,6.524589757322938,-0.16688087775836458,17.23512821604602,0
sweep,#FAF3F6,1.95,274625,271867,8,2750,268793,73692,0,100676,0,6.600262527457716,-0.16688087775836458,17.23512821604602,0
sweep,#FAF3F6,1.975,274625,271859,8,2758,269117,74012,0,101155,0,6.682154429174342,-0.16688087775836458,17.24160976697512,0
sweep,#FAF3F6,2.0,274625,271838,8,2779,269423,74413,0,101631,0,6.767370481881975,-0.16688087775836458,17.260997490017232,0
sweep,#FAFAFA,0.0,274625,0,0,274625,0,0,150521,0,94308,-3.3386199746182466,-19.119467064985724,-1.2394259868431234e-05,0
sweep,#FAFAFA,0.025,274625,0,0,274625,0,0,150521,0,94308,-3.3223551457554352,-19.095131492148358,-1.2084403371970254e-05,0
sweep,#FAFAFA,0.05,274625,0,0,274625,0,0,150521,0,94308,-3.305484253011202,-19.06958193612408,-1.1774546875065184e-05,0
sweep,#FAFAFA,0.075,274625,0,0,274625,0,0,150521,0,94308,-3.2879704865969837,-19.042725233619876,-1.1464690378604203e-05,0
sweep,#FAFAFA,0.1,274625,0,0,274625,0,0,150521,0,94308,-3.2697738699072225,-19.014458438393287,-1.1154833881921178e-05,0
sweep,#FAFAFA,0.125,274625,0,0,274625,0,0,150521,0,94308,-3.2508509016459324,-18.9846675025151,-1.0844977385016108e-05,0
sweep,#FAFAFA,0.15,274625,0,0,274625,0,0,150521,0,94308,-3.231154147246313,-18.95322573840341,-1.0535120888111038e-05,0
sweep,#FAFAFA,0.175,274625,0,0,274625,0,0,150521,0,94308,-3.2106317708531953,-18.91999201789838,-1.0225264391428013e-05,0
sweep,#FAFAFA,0.2,274625,0,0,274625,0,0,150521,0,94308,-3.189226997352236,-18.88480865438534,-9.915407894744988e-06,0
sweep,#FAFAFA,0.225,274625,0,0,274625,0,0,150521,0,94308,-3.1668774917169222,-18.847498900921128,-9.605551398061962e-06,0
sweep,#FAFAFA,0.25,274625,0,0,274625,0,0,150521,0,94308,-3.1435146401870564,-18.807863980605536,-9.295694901378937e-06,0
sweep,#FAFAFA,0.275,274625,0,0,274625,0,0,150521,0,94308,-3.119062714335615,-18.765679543888606,-8.985838404695912e-06,0
sweep,#FAFAFA,0.3,274625,0,0,274625,0,0,150521,0,94308,-3.0934378947196954,-18.720691419508196,-8.675981908012886e-06,0
sweep,#FAFAFA,0.325,274625,0,0,274625,0,0,150521,0,94308,-3.0665471252718586,-18.672610489094495,-8.366125411329861e-06,0
sweep,#FAFAFA,0.35,274625,0,0,274625,0,0,150521,0,94308,-3.0382867625016474,-18.62110646707665,-8.056268914424791e-06,0
sweep,#FAFAFA,0.375,274625,0,0,274625,0,0,150521,0,94308,-3.008540974442244,-18.565800303045805,-7.746412417741766e-06,0
sweep,#FAFAFA,0.4,274625,0,0,274625,0,0,150521,0,94308,-2.977179832406036,-18.50625483700667,-7.436555921058741e-06,0
sweep,#FAFAFA,0.425,274625,0,0,274625,0,0,150521,0,94308,-2.9440570230516796,-18.441963220122155,-7.126699424375715e-06,0
sweep,#FAFAFA,0.45,274625,0,0,274625,0,0,150521,0,94308,-2.9090070876772844,-18.37233445171158,-6.81684292769269e-06,0
sweep,#FAFAFA,0.475,274625,0,0,274625,0,0,150521,0,94308,-2.8718420681435592,-18.296675158341234,-6.506986431009665e-06,0
sweep,#FAFAFA,0.5,274625,0,0,274625,0,0,150521,0,94308,-2.8323474016744683,-18.214166424294646,-6.1971299343266395e-06,0
sweep,#FAFAFA,0.525,274625,0,0,274625,0,0,150521,0,94308,-2.7902768560167615,-18.123834031085956,-5.887273437643614e-06,0
sweep,#FAFAFA,0.55,274625,0,0,274625,0,0,150521,0,94308,-2.7453462262075066,-18.02450980975672,-5.577416940960589e-06,0
sweep,#FAFAFA,0.575,274625,0,0,274625,0,0,150521,0,94308,-2.697225415709374,-17.914780847514756,-5.2675604438334744e-06,0
sweep,#FAFAFA,0.6,274625,0,0,274625,0,0,150521,0,94308,-2.6455283845014463,-17.79292184945048,-4.957703947372494e-06,0
sweep,#FAFAFA,0.625,274625,0,0,274625,0,0,150521,0,94308,-2.5898002439632295,-17.65680375656464,-4.6478474506894685e-06,0
sweep,#FAFAFA,0.65,274625,0,0,274625,0,0,150521,0,94308,-2.5295004798590726,-17.503768291702077,-4.337990953784399e-06,0
sweep,#FAFAFA,0.675,274625,0,0,274625,0,0,150521,0,94308,-2.4639808364424325,-17.330452630122096,-4.028134457101373e-06,0
sweep,#FAFAFA,0.7,274625,0,0,274625,0,0,150521,0,94308,-2.392455706653502,-17.13253942002078,-3.718277960418348e-06,0
sweep,#FAFAFA,0.725,274625,0,0,274625,0,0,140733,0,94308,-2.313961791215343,-16.904392239622762,-3.4084214637353227e-06,0
sweep,#FAFAFA,0.75,274625,0,0,274625,0,0,123937,0,94308,-2.2273020398595094,-16.638510171224702,-3.098564967274342e-06,0
sweep,#FAFAFA,0.775,274625,0,0,274625,0,0,105657,0,94308,-2.1309659694486554,-16.3246873406444,-2.788708470369272e-06,0
sweep,#FAFAFA,0.8,274625,0,0,274625,0,0,88932,0,94308,-2.0230134077028357,-15.948672782761886,-2.4788519734642023e-06,0
sweep,#FAFAFA,0.825,274625,0,0,274625,0,0,73843,0,93253,-1.900899616064978,-15.489945934999554,-2.168995476781177e-06,0
sweep,#FAFAFA,0.85,274625,0,0,274625,0,0,59953,0,82329,-1.7612025309699229,-14.917842741266565,-1.8591389800981517e-06,0
sweep,#FAFAFA,0.875,274625,0,0,274625,0,0,47167,0,67724,-1.5991783244293611,-14.18440439822345,-1.5492824834151264e-06,0
sweep,#FAFAFA,0.9,274625,0,0,274625,0,0,35327,0,51941,-1.4079970844888476,-13.21018296988699,-1.2394259867321011e-06,0
sweep,#FAFAFA,0.925,274625,0,0,274625,0,0,24438,0,37318,-1.1773352634689997,-11.853321845654472,-9.295694900490759e-07,0
sweep,#FAFAFA,0.95,274625,0,0,274625,0,0,15134,0,23939,-0.8905390030465926,-9.833300828843996,-6.197129933660506e-07,0
sweep,#FAFAFA,0.975,274625,0,0,274625,0,0,7036,0,11551,-0.5181446460002396,-6.506714404093268,-3.098564966830253e-07,0
sweep,#FAFAFA,1.0,274625,0,274625,0,0,0,0,0,0,1.2116742646905851e-16,-1.4210854715202004e-14,2.1316282072803006e-14,0
sweep,#FAFAFA,1.025,274625,274524,8,93,125748,5951,0,9289,0,0.4888802166028352,-0.0011220702609175959,6.033576860202718,0
sweep,#FAFAFA,1.05,274625,274515,8,102,164033,10945,0,16757,0,0.8866933903326404,-0.0022438410366127925,9.512812510621055,0
sweep,#FAFAFA,1.075,274625,274510,8,107,183500,15705,0,22938,0,1.2420794170795664,-0.0033653124469736895,11.317988307140983,0
sweep,#FAFAFA,1.1,274625,274500,8,117,195118,19456,0,28613,0,1.5710141026727213,-0.004486484611817332,12.377558624027035,0
sweep,#FAFAFA,1.125,274625,274490,8,127,210625,23499,0,34311,0,1.8783868279963294,-0.005607357650903921,13.677302144243566,0
sweep,#FAFAFA,1.15,274625,274483,8,134,215306,26555,0,39119,0,2.164888442788544,-0.006727931683924382,14.059975570991277,0
sweep,#FAFAFA,1.175,274625,274473,8,144,223972,30140,0,43516,0,2.4355707801202584,-0.007848206830507465,14.748282777459979,0
sweep,#FAFAFA,1.2,274625,274464,8,153,227969,32581,0,47121,0,2.69650550068057,-0.008968183210219749,15.057163878650071,0
sweep,#FAFAFA,1.225,274625,274459,8,158,235321,35820,0,51025,0,2.941933988562194,-0.010087860942562088,15.612221173118304,0
sweep,#FAFAFA,1.25,274625,274451,8,166,238688,37921,0,53870,0,3.175191229143614,-0.011207240146973163,15.861344028028437,0
sweep,#FAFAFA,1.275,274625,274444,8,173,241857,39927,0,57494,0,3.399414593257132,-0.01232632094282593,16.09336472590988,0
sweep,#FAFAFA,1.3,274625,274434,8,183,244834,42804,0,59808,0,3.614564450282963,-0.013445103449431173,16.30955565719517,0
sweep,#FAFAFA,1.325,274625,274428,8,189,247625,44541,0,62980,0,3.8213821795105436,-0.014563587786035725,16.511104791391066,0
sweep,#FAFAFA,1.35,274625,274416,8,201,250236,46129,0,65055,0,4.0213642716236455,-0.015681774071826027,16.699116974565527,0
sweep,#FAFAFA,1.375,274625,274411,8,206,252673,48771,0,68230,0,4.216622680459636,-0.01679966242591746,16.87461657937248,0
sweep,#FAFAFA,1.4,274625,274403,8,214,252673,50155,0,69900,0,4.396096083026396,-0.01791725296736857,16.87461657937248,0
sweep,#FAFAFA,1.425,274625,274395,8,222,254942,51369,0,72911,0,4.570091527207191,-0.01903454581517039,17.038551056516386,0
sweep,#FAFAFA,1.45,274625,274385,8,232,257049,52504,0,74549,0,4.7450126967898205,-0.020151541088255343,17.191795046084476,0
sweep,#FAFAFA,1.475,274625,274378,8,239,257049,55114,0,75823,0,4.908802995392962,-0.021268238905488346,17.191795046084476,0
sweep,#FAFAFA,1.5,274625,274374,8,243,259000,56254,0,78724,0,5.064760886486412,-0.022384639385672145,17.335154793867073,0
sweep,#FAFAFA,1.525,274625,274363,8,254,259000,57262,0,81455,0,5.228034513436243,-0.023500742647545536,17.335154793867073,0
sweep,#FAFAFA,1.55,274625,274357,8,260,260801,58057,0,82652,0,5.36648599151164,-0.024616548809788696,17.46937268564509,0
sweep,#FAFAFA,1.575,274625,274346,8,271,262458,60482,0,85481,0,5.521761160147254,-0.025732057991008972,17.595131764996538,0
sweep,#FAFAFA,1.6,274625,274338,8,279,262458,61405,0,86537,0,5.649628489405756,-0.026847270309762195,17.595131764996538,0
sweep,#FAFAFA,1.625,274625,274334,8,283,262458,62285,0,87640,0,5.7972413562713765,-0.027962185884531365,17.595131764996538,0
sweep,#FAFAFA,1.65,274625,274329,8,288,263977,62946,0,90149,0,5.915992716048709,-0.029076804833742642,17.713060140499994,0
sweep,#FAFAFA,1.675,274625,274321,8,296,263977,63553,0,91199,0,6.049277054767468,-0.030191127275758234,17.713060140499994,0
sweep,#FAFAFA,1.7,274625,274312,8,305,265364,66084,0,92024,0,6.16959623367013,-0.03130515332887285,17.823735218833974,0
sweep,#FAFAFA,1.725,274625,274305,8,312,265364,66846,0,92937,0,6.286247561544946,-0.03241888311132257,17.823735218833974,0
sweep,#FAFAFA,1.75,274625,274297,8,320,266625,67344,0,95564,0,6.415907277320933,-0.03353231674128132,17.927687723272825,0
sweep,#FAFAFA,1.775,274625,274290,8,327,266625,67877,0,96371,0,6.515428789344172,-0.034645454336857284,17.927687723272825,0
sweep,#FAFAFA,1.8,274625,274286,8,331,266625,68449,0,97056,0,6.627427396659633,-0.03575829601609648,17.927687723272825,0
sweep,#FAFAFA,1.825,274625,274274,8,343,267766,68926,0,97739,0,6.744130052514492,-0.03687084189698275,18.02540547414983,0
sweep,#FAFAFA,1.85,274625,274267,8,350,267766,71510,0,98232,0,6.835864158524717,-0.03798309209744133,18.02540547414983,0
sweep,#FAFAFA,1.875,274625,274260,8,357,267766,71979,0,100930,0,6.93848601406029,-0.0390950467353246,18.02540547414983,0
sweep,#FAFAFA,1.9,274625,274253,8,364,268793,72448,0,101558,0,7.053033414875469,-0.040206705928431674,18.117336920346446,0
sweep,#FAFAFA,1.925,274625,274245,8,372,268793,72908,0,102042,0,7.134160681468117,-0.041318069794495926,18.117336920346446,0
sweep,#FAFAFA,1.95,274625,274239,8,378,268793,73219,0,102666,0,7.2238697294555125,-0.04242913845118679,18.117336920346446,0
sweep,#FAFAFA,1.975,274625,274232,8,385,268793,73724,0,103150,0,7.324761469627297,-0.04353991201611329,18.117336920346446,0
sweep,#FAFAFA,2.0,274625,274224,8,393,269712,74085,0,105746,0,7.417219791016827,-0.04465039060682052,18.20389441984255,0
sweep,#19221C,0.0,274625,0,0,274625,0,0,197964,0,144247,-4.646988678633605,-15.318110804717211,-1.8579714368582856e-05,0
sweep,#19221C,0.025,274625,0,0,274625,0,0,197964,0,144247,-4.530817119784311,-14.935158034599281,-1.811522150929612e-05,0
sweep,#19221C,0.05,274625,0,0,274625,0,0,197964,0,144247,-4.414645421161314,-14.552205264481351,-1.765072865023143e-05,0
sweep,#19221C,0.075,274625,0,0,274625,0,0,197964,0,144247,-4.298473581269651,-14.16925249436342,-1.7186235790944693e-05,0
sweep,#19221C,0.1,274625,0,0,274625,0,0,197964,0,144247,-4.182301598590859,-13.78629972424549,-1.6721742931657957e-05,0
sweep,#19221C,0.125,274625,0,0,274625,0,0,197964,0,144247,-4.066129471582493,-13.40334695412756,-1.625725007237122e-05,0
sweep,#19221C,0.15,274625,0,0,274625,0,0,196171,0,144247,-3.9499571986776116,-13.020394184009628,-1.579275721330653e-05,0
sweep,#19221C,0.175,274625,0,0,274625,0,0,185925,0,144247,-3.833784778284259,-12.6374414138917,-1.5328264354019794e-05,0
sweep,#19221C,0.2,274625,0,0,274625,0,0,169400,0,144247,-3.717612208784933,-12.254488643773769,-1.4863771494955103e-05,0
sweep,#19221C,0.225,274625,0,0,274625,0,0,155178,0,144247,-3.601439488536037,-11.871535873655839,-1.4399278635668367e-05,0
sweep,#19221C,0.25,274625,0,0,274625,0,0,142787,0,143691,-3.4852666158673182,-11.48858310353791,-1.393478577638163e-05,0
sweep,#19221C,0.275,274625,0,0,274625,0,0,132036,0,140539,-3.369093589081286,-11.105630333419978,-1.3470292917094895e-05,0
sweep,#19221C,0.3,274625,0,0,274625,0,0,122393,0,134340,-3.252920406452622,-10.72267756330205,-1.3005800058030204e-05,0
sweep,#19221C,0.325,274625,0,0,274625,0,0,113658,0,124929,-3.1367470662275685,-10.339724793184118,-1.2541307198743468e-05,0
sweep,#19221C,0.35,274625,0,0,274625,0,0,105821,0,115683,-3.0205735666233036,-9.95677202306619,-1.2076814339678776e-05,0
sweep,#19221C,0.375,274625,0,0,274625,0,0,98479,0,107248,-2.904399905827291,-9.573819252948258,-1.161232148039204e-05,0
sweep,#19221C,0.4,274625,0,0,274625,0,0,91746,0,99572,-2.788226081996625,-9.190866482830327,-1.1147828621105305e-05,0
sweep,#19221C,0.425,274625,0,0,274625,0,0,85465,0,92493,-2.6720520932573453,-8.807913712712397,-1.0683335761818569e-05,0
sweep,#19221C,0.45,274625,0,0,274625,0,0,79528,0,85925,-2.555877937703739,-8.424960942594467,-1.0218842902753877e-05,0
sweep,#19221C,0.475,274625,0,0,274625,0,0,73844,0,79751,-2.4397036133976147,-8.042008172476539,-9.754350043467142e-06,0
